#offerId;monthlyFee;newContractsForMonth;sameContractsForMonth;CancelledContractsForMonth
65429;13,57;25;71;2
65430;28,65;73;135;34
65431;23;100;87;36
65432;27,01;89;66;45
65433;24,73;48;185;10
65434;15,54;90;194;8
65435;13,69;62;32;25
65436;37,16;31;67;30
65437;20,81;46;117;9
65438;27,89;38;76;43
65439;36,6;38;184;19
65440;11,31;81;99;38
65441;18,38;83;43;7
65442;25,77;89;60;42
65443;26,89;89;94;11
65444;17,25;82;22;4
65445;36;77;46;47
65446;26,22;33;167;6
65447;35,2;83;137;36
65448;11,84;85;53;30
65449;16,96;34;20;0
65450;21,56;77;77;25
65451;18,71;12;31;13
65452;21,88;76;32;27
65453;38,43;15;34;6
65454;10,94;41;163;21
65455;31;46;73;45
65456;33,01;40;122;33
65457;12,96;97;14;8
65458;14,45;87;160;24
65459;29,75;7;174;37
65460;16,11;40;133;2
65461;37,8;91;113;28
65462;17,06;74;193;6
65463;38,8;47;74;2
65464;19,22;43;147;2
65465;11,4;5;160;1
65466;39,74;50;50;14
65467;31,98;39;179;7
65468;28,88;3;102;25
65469;39,85;36;92;19
65470;38,97;52;149;25
65471;25,83;21;71;44
65472;25,56;0;67;37
65473;32,95;70;92;27
65474;29,76;8;41;5
65475;36,18;89;3;23
65476;34,64;64;130;43
65477;16,83;87;188;43
65478;22,09;93;44;31
65479;16,54;60;129;20
65480;20,79;80;183;15
65481;32,51;84;34;44
65482;22,56;44;181;47
65483;16,78;32;71;2
65484;12,9;20;137;37
65485;34,19;2;198;42
65486;18,65;72;115;0
65487;34,4;29;17;26
65488;33,95;40;47;50
65489;20,99;76;118;45
65490;11,23;79;62;20
65491;35,91;63;176;16
65492;35,47;35;193;24
65493;26,75;64;184;34
65494;11,34;69;177;7
65495;29,62;96;5;32
65496;20,24;45;35;4
65497;15,21;17;123;25
65498;15,88;91;136;15
65499;23,32;98;98;23
65500;35,44;39;17;45
65501;19,42;75;185;41
65502;21,26;51;73;5
65503;26,27;14;160;1
65504;37,37;1;21;18
65505;27,71;20;89;30
65506;28,36;92;134;16
65507;11,24;15;40;43
65508;20,15;46;183;45
65509;32,35;63;159;15
65510;17,25;26;185;31
65511;33,09;48;99;18
65512;31,85;81;162;38
65513;37,1;50;45;25
65514;33,9;86;96;26
65515;22,58;28;124;41
65516;35,72;46;44;20
65517;12,41;85;111;28
65518;34,2;23;190;34
65519;14,65;67;142;43
65520;15,06;97;188;11
65521;15,32;0;187;37
65522;36,93;46;89;27
65523;32,94;34;23;34
65524;16,61;86;0;10
65525;17,01;72;99;14
65526;39,2;1;10;5
65527;15,41;18;199;7
65528;37,01;32;182;44
65529;16,97;78;117;2
65530;28,23;27;139;21
65531;17,4;78;167;33
65532;34,7;40;72;33
65533;23,92;27;174;0
65534;35,4;60;38;11
65535;36,36;73;175;38
65536;37,72;39;43;3
65537;26,84;52;47;17
65538;10,9;43;178;11
65539;20,69;19;98;7
65540;15,49;3;57;0
65541;19,09;83;33;19
65542;19,29;43;133;20
65543;30,92;46;138;49
65544;26,61;94;127;39
65545;37,75;44;132;0
65546;27,79;62;199;17
65547;31,79;11;129;22
65548;20,1;87;181;25
65549;32,81;90;124;7
65550;12,69;5;109;32
65551;22,03;0;93;26
65552;34,04;34;39;7
65553;10,59;39;148;32
65554;39,5;11;56;7
65555;13,44;66;164;47
65556;31,1;7;59;15
65557;25,54;94;115;44
65558;32,52;32;103;16
65559;19,1;43;164;12
65560;22,25;52;106;26
65561;20,22;79;10;10
65562;13,45;1;160;7
65563;12,05;28;171;49
65564;15,32;79;140;2
65565;20,53;10;3;42
65566;17,56;89;122;40
65567;23,21;51;85;19
65568;22,06;79;90;4
65569;16,6;37;1;49
65570;25,62;59;6;23
65571;39,73;97;144;19
65572;20,31;86;70;23
65573;30,57;64;197;26
65574;25,09;64;16;17
65575;36,52;20;91;27
65576;33,47;76;69;9
65577;11,15;41;69;25
65578;15,22;47;190;40
65579;16,28;49;25;33
65580;36,7;5;87;0
65581;16,52;14;71;22
65582;21,42;8;156;29
65583;24,09;62;46;9
65584;12,09;81;42;18
65585;29,33;33;126;40
65586;17,33;45;171;7
65587;37,82;75;174;12
65588;12,7;83;18;36
65589;33,51;71;199;25
65590;39,91;55;48;11
65591;21,12;17;49;49
65592;31,94;23;71;48
65593;22,02;89;84;17
65594;38,31;32;114;6
65595;32,27;89;6;14
65596;14,43;77;75;10
65597;21,73;79;87;17
65598;12,62;49;17;5
65599;27,11;23;94;33
65600;12,58;73;32;47
65601;33,03;100;108;24
65602;16,44;97;27;15
65603;10,84;19;21;50
65604;13,53;24;168;2
65605;14,29;42;15;45
65606;22,58;81;78;33
65607;38,56;95;112;50
65608;21,49;17;45;9
65609;23,58;41;169;33
65610;37,07;95;161;37
65611;15,75;78;177;30
65612;28,1;6;190;31
65613;19,14;58;198;44
65614;29,71;91;101;33
65615;30,31;1;163;9
65616;37,61;94;143;49
65617;16,44;39;143;43
65618;13,07;54;77;25
65619;25,6;29;99;10
65620;29,4;10;182;41
65621;15,89;10;25;4
65622;31,33;71;194;9
65623;12,06;100;94;3
65624;23,56;22;56;47
65625;31,84;96;130;24
65626;16,7;15;167;47
65627;32,34;27;65;46
65628;21,89;70;187;39
65629;21,18;36;88;15
65630;12,41;30;163;36
65631;10,05;38;49;2
65632;12,2;41;90;40
65633;34;100;122;30
65634;22,53;98;118;8
65635;13,04;6;110;26
65636;38,89;41;103;14
65637;13,85;69;161;19
65638;17,94;72;158;50
65639;28,31;0;60;9
65640;23,22;63;84;6
65641;24,08;30;92;29
65642;39,29;47;180;10
65643;15,63;68;24;21
65644;26,41;42;62;44
65645;26,12;63;75;23
65646;34,52;30;36;24
65647;25,95;76;114;26
65648;25,26;51;180;7
65649;29,92;82;53;8
65650;11,55;46;197;27
65651;25,59;25;76;25
65652;34,22;17;161;25
65653;11,91;44;155;50
65654;20,41;69;92;1
65655;11,87;32;65;44
65656;16,87;72;173;48
65657;39,49;26;151;10
65658;34,81;94;70;7
65659;10,08;29;167;30
65660;34,5;21;118;28
65661;37,9;75;29;19
65662;20,72;14;16;36
65663;19,69;43;12;46
65664;36,15;66;128;21
65665;13,35;95;133;25
65666;11,09;16;172;47
65667;27,03;95;179;35
65668;39,81;15;181;29
65669;22,49;21;63;38
65670;23,32;68;87;30
65671;32,93;0;192;47
65672;12,24;86;77;50
65673;16,67;42;107;34
65674;25,32;0;157;34
65675;10,56;31;168;39
65676;15,53;100;71;23
65677;27,71;66;183;18
65678;21,63;11;185;18
65679;17,43;37;53;2
65680;23,28;88;0;30
65681;29,06;20;163;3
65682;21,42;70;90;46
65683;20,93;96;130;22
65684;33,78;95;89;28
65685;27,39;34;97;7
65686;38,78;4;19;12
65687;33,88;31;117;33
65688;20,64;39;112;22
65689;15;60;37;13
65690;26,57;37;111;27
65691;33,24;83;54;0
65692;10,27;91;143;29
65693;33,37;56;70;31
65694;30,41;84;131;37
65695;20;92;112;38
65696;13,51;16;186;5
65697;11,66;98;118;0
65698;18,64;47;58;24
65699;38,6;82;190;12
65700;35,56;78;135;38
65701;18,66;97;196;44
65702;38,55;35;10;2
65703;33,74;78;60;25
65704;11,36;42;75;35
65705;39,23;97;150;19
65706;18,68;58;95;36
65707;21,66;7;157;24
65708;26,05;67;173;18
65709;16,66;76;189;21
65710;30,89;75;71;8
65711;11,56;55;72;48
65712;17,61;78;2;13
65713;38,15;23;197;20
65714;31,51;10;89;1
65715;22,05;57;98;32
65716;33,7;51;150;19
65717;26,96;99;84;18
65718;38,6;12;87;27
65719;25,29;4;47;44
65720;18,48;50;39;0
65721;36,92;28;2;38
65722;25,34;47;31;21
65723;24,34;16;64;15
65724;27,35;49;30;48
65725;36,09;4;42;18
65726;22,58;72;86;24
65727;31,19;21;123;11
65728;10,21;12;85;33
65729;25,36;84;197;35
65730;31,45;82;27;18
65731;14,83;51;146;1
65732;26,71;8;116;4
65733;34,56;40;97;15
65734;32,33;50;24;20
65735;28,71;30;108;3
65736;11,16;58;21;28
65737;17,13;68;145;4
65738;25,98;57;119;31
65739;25,59;35;107;50
65740;10,7;64;179;27
65741;25,16;44;137;38
65742;37,84;55;75;1
65743;25,16;6;118;0
65744;19,07;97;173;16
65745;33,25;27;123;48
65746;10,34;72;50;18
65747;34,64;34;123;18
65748;25,95;5;146;33
65749;26,63;65;195;5
65750;12;77;47;4
65751;17,08;24;83;31
65752;37,87;95;165;5
65753;14,56;63;29;44
65754;27,25;28;151;10
65755;11,13;89;138;34
65756;15,83;4;8;30
65757;11,45;82;3;8
65758;26,94;23;51;0
65759;34,38;95;68;36
65760;33,22;93;28;7
65761;36,23;91;174;41
65762;18,52;95;14;29
65763;10,05;39;195;49
65764;32,65;62;79;39
65765;27,91;99;119;12
65766;39,35;54;64;49
65767;27,05;55;75;8
65768;13;34;73;21
65769;10,01;76;146;40
65770;18,17;84;62;44
65771;34,72;57;162;6
65772;32,91;11;6;13
65773;34,03;80;15;30
65774;34,36;95;38;22
65775;22,3;85;11;20
65776;11,54;28;37;37
65777;23,74;70;61;38
65778;22,91;97;19;24
65779;13,98;64;122;33
65780;33,06;91;141;41
65781;21,25;2;77;31
65782;13,14;58;150;46
65783;35,05;84;63;8
65784;31,64;9;116;24
65785;33,77;68;134;16
65786;18,93;70;94;47
65787;23,21;39;50;42
65788;20,13;65;88;14
65789;22,83;49;11;39
65790;21,59;97;149;9
65791;35,4;98;107;35
65792;34,26;68;50;50
65793;16,05;22;135;19
65794;22,41;1;167;42
65795;39,04;31;155;40
65796;39,46;8;92;10
65797;14,42;35;123;38
65798;31,41;37;153;13
65799;36,78;23;166;35
65800;27,9;73;27;26
65801;11,95;18;66;48
65802;24,13;96;141;7
65803;14,85;14;121;3
65804;33,62;0;25;45
65805;35,6;14;5;28
65806;17,58;54;141;29
65807;17,96;43;26;7
65808;25,25;18;40;2
65809;20,84;16;69;22
65810;16,5;45;90;46
65811;33,78;84;51;0
65812;26,75;100;124;47
65813;12,44;63;7;15
65814;37,04;55;138;32
65815;18,34;67;67;34
65816;12,66;96;61;32
65817;15,06;7;165;23
65818;12,44;94;26;16
65819;30,56;64;141;16
65820;20,23;28;1;40
65821;27,39;39;20;29
65822;11,99;9;127;18
65823;34,35;37;154;7
65824;16,82;81;93;10
65825;10,63;70;60;8
65826;18,98;33;91;1
65827;37,45;10;8;43
65828;17,02;35;42;8
65829;26,58;4;82;14
65830;19,67;59;95;31
65831;17,96;90;173;47
65832;23,59;92;0;30
65833;30,33;1;164;1
65834;28,85;30;190;6
65835;11,06;39;159;39
65836;26,18;2;116;20
65837;11,65;65;119;20
65838;16,4;58;198;48
65839;23,11;28;79;5
65840;22,99;78;13;18
65841;27,99;18;199;29
65842;28,07;48;85;45
65843;36,79;15;86;17
65844;38,11;72;168;4
65845;28,58;75;74;15
65846;20,83;21;168;40
65847;28,06;34;76;41
65848;18,71;25;70;34
65849;25,61;56;89;35
65850;29,25;15;188;18
65851;38,02;62;98;9
65852;17,61;48;55;0
65853;25,81;73;114;49
65854;32,57;81;130;40
65855;20,36;22;128;3
65856;32,62;33;60;13
65857;12,72;94;123;11
65858;25,37;25;6;7
65859;29,27;11;188;10
65860;19,99;13;66;44
65861;12,68;75;40;28
65862;32,93;12;119;40
65863;38,12;24;80;5
65864;38,16;84;82;9
65865;13;34;46;20
65866;13,66;17;147;35
65867;14,26;50;83;48
65868;34,69;92;0;29
65869;24,62;75;64;24
65870;39,07;63;142;37
65871;24,93;42;84;33
65872;38,42;69;6;25
65873;30,68;39;192;3
65874;16,07;51;4;13
65875;39,9;17;74;11
65876;24,5;55;118;5
65877;16,4;60;6;22
65878;15,89;10;81;9
65879;25,03;31;100;23
65880;19,03;33;160;15
65881;38,51;5;139;37
65882;39,13;65;109;8
65883;34,31;55;151;5
65884;16,01;89;105;28
65885;39,6;29;135;45
65886;35;60;58;11
65887;25,52;40;21;13
65888;27,51;6;33;21
65889;27,6;100;22;23
65890;20,44;67;103;20
65891;15,52;97;79;46
65892;20,87;29;132;35
65893;18,2;60;176;48
65894;35,04;32;43;33
65895;23,58;52;184;9
65896;31,59;62;179;37
65897;25,57;64;171;18
65898;26,69;67;132;7
65899;35,4;77;54;25
65900;10,59;85;7;19
65901;10,31;40;140;33
65902;10,39;71;66;25
65903;16,49;33;88;2
65904;16,74;75;36;4
65905;16,53;16;93;48
65906;36,06;44;189;35
65907;11,62;67;69;32
65908;12,11;44;129;49
65909;33,56;53;172;36
65910;19,48;18;108;50
65911;36,9;13;9;43
65912;26;76;194;45
65913;27,62;7;158;12
65914;11,34;53;135;0
65915;25,99;73;35;32
65916;35,39;81;183;4
65917;31,62;29;116;40
65918;16,06;87;150;50
65919;11,38;3;7;3
65920;32,08;65;116;1
65921;11,31;13;176;20
65922;17,86;8;40;27
65923;18,78;53;134;33
65924;16,73;85;0;29
65925;12,86;94;29;2
65926;13,19;76;181;17
65927;21,46;7;146;39
65928;16,01;61;39;38
65929;25,93;92;21;30
65930;14,91;7;122;31
65931;21,53;31;75;14
65932;22,31;96;174;10
65933;14,86;61;171;30
65934;34,5;34;40;33
65935;14,19;72;93;18
65936;36,45;81;72;45
65937;30,28;27;124;39
65938;23,62;75;86;6
65939;11,59;9;151;25
65940;29,79;48;59;30
65941;30,1;81;73;10
65942;32,19;76;193;1
65943;11,7;41;131;40
65944;20,72;72;134;47
65945;19,24;65;3;40
65946;28,95;0;130;25
65947;21,58;83;137;34
65948;17,06;8;46;9
65949;14,29;46;176;49
65950;33,66;12;188;46
65951;23,21;92;14;40
65952;18,84;9;78;32
65953;27,94;75;16;28
65954;35,77;81;15;9
65955;22,08;6;28;43
65956;36,76;27;170;1
65957;39,43;87;110;12
65958;21,57;42;23;46
65959;21,46;3;140;41
65960;14,02;72;29;28
65961;21,82;84;73;33
65962;36,18;28;116;1
65963;14,32;17;9;7
65964;12,51;97;155;5
65965;17,58;83;24;49
65966;28,23;24;5;33
65967;39,13;62;64;17
65968;36,95;51;0;27
65969;37,27;0;73;2
65970;35,45;62;153;23
65971;19,7;75;106;5
65972;13,55;24;39;43
65973;30,37;5;192;12
65974;36,01;31;75;25
65975;33,2;51;188;6
65976;27,76;80;27;8
65977;29,22;4;145;17
65978;36,44;75;159;36
65979;34,23;60;193;32
65980;37,6;93;109;12
65981;39,13;33;38;10
65982;15,77;97;104;11
65983;12,99;32;156;49
65984;13,31;21;200;31
65985;27,17;89;167;11
65986;14,14;72;161;32
65987;16,94;26;24;24
65988;17,57;43;96;19
65989;17,57;50;85;40
65990;15,84;38;147;20
65991;28,19;33;141;24
65992;22,69;51;77;30
65993;26,75;82;117;14
65994;37,89;33;135;46
65995;34,68;16;29;22
65996;26,74;60;171;5
65997;34,14;3;60;30
65998;28,79;33;92;50
65999;25,03;33;195;20
66000;16,28;42;164;21
66001;36,64;13;18;11
66002;39,67;41;100;22
66003;20,08;69;94;10
66004;31,89;29;87;15
66005;11,01;6;196;30
66006;28,07;92;8;31
66007;34,96;47;17;10
66008;25,67;56;157;8
66009;37,3;99;113;20
66010;24,6;60;175;39
66011;25,66;45;184;29
66012;38,54;62;109;0
66013;32,43;67;195;23
66014;17,53;30;160;15
66015;13,11;10;168;42
66016;13,2;21;148;36
66017;17,78;29;32;38
66018;18,54;15;96;37
66019;22,96;91;187;25
66020;11,32;90;140;40
66021;26,69;54;160;13
66022;26,49;48;137;36
66023;13,01;49;35;2
66024;21,31;58;166;2
66025;17,7;11;139;48
66026;32,23;39;159;3
66027;30,99;56;160;16
66028;27,57;29;76;18
66029;34,1;63;138;42
66030;33,99;66;193;42
66031;31,12;63;29;11
66032;21,5;59;27;25
66033;39,32;5;4;17
66034;38,39;4;53;43
66035;37,01;89;125;47
66036;31,82;29;1;37
66037;14,73;58;130;7
66038;33,14;5;168;9
66039;15,35;99;159;48
66040;24,37;43;83;38
66041;17,73;17;20;43
66042;29,08;92;13;45
66043;16,08;89;45;48
66044;17,84;70;34;46
66045;24,39;45;109;35
66046;33,96;40;90;13
66047;37,08;58;82;8
66048;19,1;72;17;20
66049;37,34;55;183;19
66050;17,56;50;84;10
66051;28,82;39;160;0
66052;19,54;67;59;50
66053;20,8;21;135;5
66054;15,18;99;40;1
66055;16,63;18;6;6
66056;16,14;90;181;14
66057;33,3;92;184;30
66058;27,74;38;50;14
66059;22,84;8;38;29
66060;16,47;94;175;41
66061;39,49;65;28;7
66062;11,89;99;40;1
66063;16,42;63;142;20
66064;17,26;25;103;36
66065;36,09;11;191;28
66066;29,96;94;165;16
66067;35,7;43;56;11
66068;36,79;14;180;49
66069;25,49;46;198;42
66070;36,43;62;82;27
66071;39,28;57;84;35
66072;24,8;71;100;35
66073;12,25;99;180;27
66074;28,66;92;47;34
66075;16,41;0;79;44
66076;39,48;13;66;16
66077;24,03;10;62;7
66078;28,63;31;22;44
66079;26,35;55;147;47
66080;34,34;85;172;19
66081;36,57;43;21;39
66082;12,47;75;69;41
66083;39,67;70;175;1
66084;25,36;5;113;39
66085;37,46;62;191;5
66086;12,53;16;111;40
66087;24,24;56;43;43
66088;34,22;49;28;35
66089;20,08;92;33;2
66090;19,73;73;102;42
66091;31,58;98;155;24
66092;39,09;23;96;39
66093;24,09;96;145;29
66094;25,16;89;83;27
66095;37,9;4;9;6
66096;16,11;69;0;26
66097;14,18;30;76;29
66098;17,27;86;140;9
66099;29,66;5;19;34
66100;13,94;21;57;44
66101;13,44;26;30;46
66102;13,7;85;60;7
66103;21,32;5;119;26
66104;16,78;7;31;33
66105;14,79;30;77;37
66106;21,5;66;132;3
66107;38,15;33;28;10
66108;28,43;79;35;38
66109;19,02;77;83;12
66110;30,8;85;183;45
66111;19,81;45;115;9
66112;36,7;79;127;20
66113;29,96;25;156;0
66114;26;78;168;35
66115;16,31;93;158;46
66116;31,65;41;153;23
66117;27,66;71;188;35
66118;19,15;30;181;18
66119;20,52;42;32;17
66120;21,25;51;102;32
66121;10,29;16;11;4
66122;39,14;68;10;48
66123;33,45;44;83;13
66124;26,17;37;49;43
66125;32,24;97;120;50
66126;26,49;6;22;17
66127;33,25;87;173;16
66128;34,96;8;192;20
66129;12,15;88;39;13
66130;32,27;40;61;33
66131;33,86;66;145;22
66132;38,15;46;153;4
66133;21,4;79;141;17
66134;14,84;78;32;50
66135;38,74;55;95;35
66136;31,17;9;133;24
66137;34,74;18;56;26
66138;20,6;7;137;21
66139;28,76;86;150;0
66140;23,62;47;102;0
66141;14,29;2;89;29
66142;32,42;26;102;47
66143;20,04;64;150;27
66144;34,1;53;91;14
66145;16,39;4;56;26
66146;15,78;65;69;22
66147;35,53;90;108;1
66148;12,39;37;144;6
66149;32,55;46;71;14
66150;14,04;2;121;40
66151;13,9;86;5;44
66152;20,52;76;151;5
66153;39,23;18;119;38
66154;18,72;37;8;36
66155;27,57;93;136;20
66156;38,99;60;132;17
66157;20,72;51;117;21
66158;11,28;64;199;17
66159;32,61;37;138;2
66160;30,42;19;79;28
66161;21,14;93;165;17
66162;39,47;20;77;7
66163;25,58;89;146;21
66164;24,55;47;172;49
66165;26,62;41;17;36
66166;35,28;100;82;0
66167;17,83;5;91;30
66168;11,17;75;36;22
66169;37,89;49;170;0
66170;27,25;6;94;20
66171;10,44;32;147;33
66172;37,4;90;121;2
66173;26,7;0;89;13
66174;32,3;59;7;16
66175;13,87;92;75;20
66176;14,36;51;63;6
66177;27,85;53;92;19
66178;38,52;19;63;30
66179;37,68;45;29;19
66180;25,96;83;50;47
66181;34,87;70;22;1
66182;20,51;33;70;12
66183;20,74;73;164;10
66184;28,08;27;39;47
66185;14,2;62;188;6
66186;13,17;71;85;17
66187;28,68;63;106;38
66188;23,15;62;102;21
66189;39,56;79;22;33
66190;11,17;5;145;36
66191;10,6;24;117;40
66192;19,12;45;173;48
66193;25,53;90;188;33
66194;10,88;92;78;16
66195;24,04;78;29;27
66196;33,45;69;37;20
66197;26,84;56;114;33
66198;35,42;7;199;18
66199;15,44;81;11;23
66200;19,5;34;65;31
66201;29,13;34;56;27
66202;37,99;14;37;23
66203;34,92;51;84;26
66204;29,35;76;90;47
66205;28,23;88;182;1
66206;23,9;73;169;48
66207;20,64;3;143;11
66208;25,04;32;196;26
66209;29,77;58;132;18
66210;25,07;55;37;16
66211;18,8;68;11;27
66212;25,04;16;57;8
66213;26,92;2;166;20
66214;31,26;64;185;43
66215;34,16;4;59;28
66216;37,75;15;46;12
66217;37,05;83;114;41
66218;10,27;18;84;49
66219;11,92;4;17;44
66220;38,73;12;28;44
66221;32,94;73;143;43
66222;20,9;64;46;0
66223;20,74;82;119;41
66224;35,24;18;184;9
66225;22,49;34;167;30
66226;37,71;19;4;15
66227;35,58;76;192;45
66228;20,75;9;171;18
66229;26,53;74;97;7
66230;12,73;42;143;12
66231;11,09;29;103;15
66232;27,35;35;43;38
66233;12,02;89;72;30
66234;17,08;80;1;34
66235;35,11;31;115;3
66236;37,38;95;144;20
66237;14,45;85;1;27
66238;14,28;68;124;34
66239;10,95;9;45;8
66240;36,87;63;149;31
66241;10,84;70;54;10
66242;30,34;95;19;21
66243;18,44;44;107;2
66244;23,71;67;37;4
66245;34,8;31;183;38
66246;12,89;66;142;9
66247;29,52;100;3;5
66248;39;54;173;41
66249;19,47;69;125;1
66250;32,31;96;147;5
66251;25,16;23;49;17
66252;10,67;29;13;33
66253;29,37;69;124;41
66254;18,46;91;106;45
66255;12,27;68;90;30
66256;30,51;28;110;13
66257;27,36;58;165;24
66258;28,85;49;130;7
66259;25,47;84;7;21
66260;22,96;27;53;15
66261;31,6;94;39;0
66262;16,32;4;61;21
66263;16,05;59;38;35
66264;32,67;8;6;23
66265;33,79;11;138;28
66266;37,69;9;192;36
66267;33,55;90;68;40
66268;14,58;4;98;44
66269;33,44;18;9;42
66270;38,21;100;167;43
66271;23,73;75;116;14
66272;35,09;65;104;19
66273;10,67;11;140;17
66274;14,31;53;53;44
66275;29,19;90;197;36
66276;28,19;14;23;47
66277;13,33;53;45;7
66278;12,12;52;138;27
66279;38,03;99;175;12
66280;21,66;58;159;34
66281;22,83;61;76;4
66282;10,75;4;46;43
66283;20,81;86;56;0
66284;29,93;38;53;9
66285;31,74;38;52;14
66286;21,24;79;120;35
66287;19,46;68;149;3
66288;30,26;26;41;40
66289;33,03;66;114;2
66290;20,67;33;4;11
66291;32,75;99;188;6
66292;34,76;33;145;28
66293;24,43;28;73;1
66294;11,46;20;3;44
66295;21,14;74;190;7
66296;30,55;78;10;33
66297;23,49;9;46;3
66298;16,65;4;81;35
66299;10,38;8;54;20
66300;35,4;88;146;50
66301;27,71;45;185;21
66302;22,58;80;6;0
66303;29,29;53;44;28
66304;15,72;53;198;10
66305;12,48;94;134;38
66306;25,91;73;93;35
66307;11,36;56;183;10
66308;12,51;92;133;14
66309;17,85;41;103;1
66310;26,19;99;135;19
66311;34,08;12;38;17
66312;18,63;31;63;36
66313;24,62;22;121;22
66314;35,32;22;4;33
66315;13,94;65;56;32
66316;27,6;65;4;8
66317;13,56;4;44;8
66318;16,77;22;167;21
66319;18,59;65;63;12
66320;15,14;92;198;43
66321;13,35;17;163;38
66322;29,97;10;65;49
66323;16,58;51;45;25
66324;35,47;90;155;25
66325;19,73;1;52;0
66326;22,98;40;126;13
66327;29,5;100;129;46
66328;36,43;85;87;7
66329;27,01;9;166;17
66330;19,73;77;98;4
66331;21,28;99;157;25
66332;15,87;6;154;29
66333;14,53;77;136;16
66334;18,71;46;176;40
66335;21,71;16;88;26
66336;15,9;63;81;28
66337;16,74;50;76;48
66338;20,67;76;156;36
66339;31,85;81;128;42
66340;10,27;84;156;14
66341;14,45;61;144;9
66342;29,25;94;68;21
66343;19,3;31;23;44
66344;30,26;35;113;33
66345;17,77;54;20;29
66346;16,93;26;56;18
66347;13,62;22;148;7
66348;14,68;57;50;17
66349;17,89;70;87;41
66350;38,87;82;49;23
66351;20,58;85;127;9
66352;29,56;22;156;47
66353;27,27;71;69;9
66354;24,79;86;51;22
66355;34,77;65;97;12
66356;20,51;54;141;37
66357;34,86;47;50;10
66358;13,09;14;95;21
66359;10,5;35;93;40
66360;28,17;56;84;0
66361;17,72;64;12;30
66362;39;69;162;6
66363;14,58;53;36;34
66364;18,43;90;41;28
66365;10,59;70;19;25
66366;19,88;27;74;50
66367;10,34;89;180;28
66368;15,11;88;102;24
66369;39,73;61;116;21
66370;12,53;31;90;0
66371;31,28;55;38;50
66372;35,05;8;11;30
66373;27,93;89;70;8
66374;18,36;97;105;9
66375;31,44;83;116;13
66376;14,06;49;51;37
66377;23,38;4;111;32
66378;35,15;38;179;19
66379;15,42;84;193;2
66380;29,38;39;157;25
66381;29,49;71;145;46
66382;30,35;100;82;32
66383;33,83;79;54;46
66384;35,25;67;49;11
66385;18,65;40;166;19
66386;33,69;48;173;42
66387;10,58;97;26;36
66388;31,94;75;74;47
66389;31,92;32;173;2
66390;31,72;71;85;18
66391;17,42;46;47;43
66392;37,29;80;37;9
66393;22,96;50;193;15
66394;33,53;35;152;24
66395;18,4;100;173;44
66396;10,47;11;115;30
66397;19,85;74;81;46
66398;38,56;16;191;17
66399;20,81;61;99;16
66400;15,29;61;78;43
66401;29,02;43;48;36
66402;33,09;27;176;9
66403;27,27;66;74;30
66404;14,64;36;148;8
66405;10,7;5;138;48
66406;37,75;11;44;27
66407;28,6;83;163;0
66408;30,91;23;197;40
66409;13,72;32;91;3
66410;10,44;73;51;20
66411;36,54;79;100;2
66412;15,05;16;174;28
66413;22,62;36;59;48
66414;22,43;51;135;5
66415;15,9;29;162;12
66416;34,54;41;183;10
66417;39,11;100;132;48
66418;38,43;99;190;9
66419;24,25;9;74;16
66420;31,12;77;38;40
66421;21,27;91;50;49
66422;39,74;86;12;0
66423;11,54;66;13;25
66424;21,35;40;31;3
66425;20,78;37;194;34
66426;27,12;76;85;9
66427;15,99;35;4;46
66428;16,01;64;8;6
66429;23,75;23;7;38
66430;11,11;69;2;22
66431;35,37;39;165;25
66432;22,91;15;62;29
66433;25,16;22;20;28
66434;25,71;55;165;48
66435;30,41;64;10;16
66436;30,6;56;4;0
66437;22,67;43;169;45
66438;19,83;58;99;24
66439;36,01;1;156;5
66440;14,05;7;63;9
66441;12,85;5;40;44
66442;19,9;98;198;22
66443;32,23;78;63;12
66444;26,72;84;119;8
66445;37,25;35;182;14
66446;24,3;25;36;29
66447;23,13;43;25;1
66448;20,14;72;95;36
66449;14,6;88;150;20
66450;30,52;28;108;3
66451;29,39;91;9;47
66452;27,92;69;177;10
66453;21,63;23;53;46
66454;17,7;55;78;6
66455;36,49;24;132;24
66456;13,23;73;17;17
66457;13,49;82;10;33
66458;23,31;26;78;43
66459;18,67;48;138;8
66460;14,16;61;35;39
66461;10,16;16;130;45
66462;37,74;59;7;50
66463;25,08;28;41;38
66464;35,16;41;146;0
66465;36,05;26;103;39
66466;31,37;95;67;9
66467;20,1;23;141;23
66468;36,18;85;44;33
66469;19,78;34;174;1
66470;22,51;65;97;12
66471;34,12;92;154;36
66472;37,81;47;56;12
66473;10,89;71;28;41
66474;13,69;87;91;5
66475;30,28;31;25;44
66476;34,49;76;71;18
66477;39,92;41;4;50
66478;19,11;59;83;8
66479;33,62;37;29;31
66480;20,69;80;191;13
66481;20,32;86;111;24
66482;13,58;62;180;40
66483;38,16;53;197;11
66484;37,28;57;150;48
66485;35,23;71;60;42
66486;25,66;61;24;48
66487;27,37;95;73;4
66488;19,11;59;133;36
66489;27,91;34;27;20
66490;12,04;43;101;23
66491;13,08;28;72;32
66492;38,14;31;19;46
66493;15,46;66;131;30
66494;18,07;42;193;6
